Substation,Feeder,Load_Name,Phases,kW,kvar,Yearly_Type,Yearly_Number
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1864,1,6.215760550825127,0.1559871213980079,com,13807
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1864_2,1,6.215760550825127,0.1559871213980079,com,13807
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1865,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1865_2,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1866,3,25.30417501681602,7.179767776712684,com,14809
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1867,3,17.07763364328434,4.974102561973731,com,14828
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1868,1,5.503617962261267,0.25931014748492,com,14123
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1868_2,1,5.503617962261267,0.25931014748492,com,14123
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1869,1,3.789884331965197,1.0036576715582408,res,670
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1869_2,1,3.789884331965197,1.0036576715582408,res,670
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1870,1,4.2457196737435785,0.34891192789173087,res,917
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1870_2,1,4.2457196737435785,0.34891192789173087,res,917
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1871,1,2.623267981089487,1.212519304398851,res,452
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1871_2,1,2.623267981089487,1.212519304398851,res,452
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1872,1,4.729490236624554,0.8722842145726449,res,624
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1872_2,1,4.729490236624554,0.8722842145726449,res,624
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1873,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1873_2,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1874,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1874_2,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1875,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1875_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1876,1,9.591249211904968,2.0347748075499026,res,319
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1876_2,1,9.591249211904968,2.0347748075499026,res,319
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1877,1,2.1376631749204993,0.6218033466021168,res,93
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1877_2,1,2.1376631749204993,0.6218033466021168,res,93
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1878,1,5.466651771327982,1.2745975671486984,res,933
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1878_2,1,5.466651771327982,1.2745975671486984,res,933
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1879,1,3.629714039262861,1.2034402112399032,res,203
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1879_2,1,3.629714039262861,1.2034402112399032,res,203
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1880,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1880_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1881,1,3.0796087614169414,0.871795355808623,res,732
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1881_2,1,3.0796087614169414,0.871795355808623,res,732
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1882,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1882_2,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1883,1,3.8029744718879392,1.1462670306842289,res,263
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1883_2,1,3.8029744718879392,1.1462670306842289,res,263
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1888,1,4.725263221485363,1.0173757011563145,res,752
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1888_2,1,4.725263221485363,1.0173757011563145,res,752
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1889,1,4.8861141847383,1.2417687859549835,res,549
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1889_2,1,4.8861141847383,1.2417687859549835,res,549
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1890,1,10.375628907780863,4.616486224330442,res,1267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1890_2,1,10.375628907780863,4.616486224330442,res,1267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1891,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1891_2,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1892,1,4.879951297044161,1.5836330665665468,res,985
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1892_2,1,4.879951297044161,1.5836330665665468,res,985
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1893,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1893_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1894,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1894_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1895,1,3.3701610259235064,1.065454990641787,res,1037
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1895_2,1,3.3701610259235064,1.065454990641787,res,1037
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1896,1,3.4468581914223817,1.1411197390818253,res,250
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1896_2,1,3.4468581914223817,1.1411197390818253,res,250
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1897,1,4.4719654544990375,1.0992469987144322,res,1157
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1897_2,1,4.4719654544990375,1.0992469987144322,res,1157
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1898,1,2.9898249364160714,0.2983164502279761,res,1070
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1898_2,1,2.9898249364160714,0.2983164502279761,res,1070
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1899,1,5.234678621012209,0.9754045266364657,res,929
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1899_2,1,5.234678621012209,0.9754045266364657,res,929
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1900,1,1.9125830769553938,0.38820098749560866,res,134
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1900_2,1,1.9125830769553938,0.38820098749560866,res,134
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1901,1,4.8861141847383,1.2417687859549835,res,549
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1901_2,1,4.8861141847383,1.2417687859549835,res,549
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1902,1,4.666080754031652,0.9704814918535188,res,280
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1902_2,1,4.666080754031652,0.9704814918535188,res,280
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1903,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1903_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1904,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1904_2,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1905,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1905_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1906,1,3.469521951913567,0.9490620687569232,res,825
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1906_2,1,3.469521951913567,0.9490620687569232,res,825
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1907,1,3.3641909207712115,0.9284266244461494,res,523
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1907_2,1,3.3641909207712115,0.9284266244461494,res,523
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1908,1,5.952010513068915,1.0861641198514242,res,1108
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1908_2,1,5.952010513068915,1.0861641198514242,res,1108
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1909,1,5.9414229713995805,1.343207581329588,res,595
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1909_2,1,5.9414229713995805,1.343207581329588,res,595
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1910,1,7.7578735794910925,1.9049941012910125,res,863
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1910_2,1,7.7578735794910925,1.9049941012910125,res,863
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1911,1,5.675346369339635,1.238985226090579,res,1186
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1911_2,1,5.675346369339635,1.238985226090579,res,1186
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1912,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1912_2,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1913,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1913_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1914,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1914_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1915,1,6.495867403886884,1.0074089308244782,res,597
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1915_2,1,6.495867403886884,1.0074089308244782,res,597
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1916,1,5.6593015111322105,1.2761251920573724,res,324
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1916_2,1,5.6593015111322105,1.2761251920573724,res,324
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1917,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1917_2,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1918,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1918_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1919,1,6.139488924452324,1.0282575631325632,res,421
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1919_2,1,6.139488924452324,1.0282575631325632,res,421
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1920,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1920_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1921,1,2.4402285312138985,0.9342273883677934,res,409
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1921_2,1,2.4402285312138985,0.9342273883677934,res,409
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1922,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1922_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1923,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1923_2,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1924,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1924_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1925,1,3.8860911507913576,0.8379523517888391,res,121
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1925_2,1,3.8860911507913576,0.8379523517888391,res,121
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1926,1,2.5137827263873103,0.7927782724892762,res,621
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1926_2,1,2.5137827263873103,0.7927782724892762,res,621
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1927,1,4.900798918702608,1.063914780587451,res,1193
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1927_2,1,4.900798918702608,1.063914780587451,res,1193
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1928,1,2.1376631749204993,0.6218033466021168,res,93
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1928_2,1,2.1376631749204993,0.6218033466021168,res,93
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1929,1,2.1894046505184286,0.7281040757251952,res,1042
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1929_2,1,2.1894046505184286,0.7281040757251952,res,1042
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1930,1,2.916803644387601,0.11499518252231355,res,1094
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1930_2,1,2.916803644387601,0.11499518252231355,res,1094
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1931,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1931_2,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1932,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1932_2,1,2.6241521841182514,0.8429304779950015,res,33
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1933,1,10.375628907780863,4.616486224330442,res,1267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1933_2,1,10.375628907780863,4.616486224330442,res,1267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1934,1,13.793674087523804,0.8506323916315093,com,14989
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1934_2,1,13.793674087523804,0.8506323916315093,com,14989
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1935,3,44.35837261883928,1.66152394986815,com,14360
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1936,1,5.175662860651579,0.30737530232154564,com,13393
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1936_2,1,5.175662860651579,0.30737530232154564,com,13393
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1937,1,4.295703971004243,1.5592692759891595,res,282
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1937_2,1,4.295703971004243,1.5592692759891595,res,282
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1938,1,7.7578735794910925,1.9049941012910125,res,863
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1938_2,1,7.7578735794910925,1.9049941012910125,res,863
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1939,1,4.295703971004243,1.5592692759891595,res,282
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1939_2,1,4.295703971004243,1.5592692759891595,res,282
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1940,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1940_2,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1941,1,5.166227040370808,0.941312930764753,res,852
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1941_2,1,5.166227040370808,0.941312930764753,res,852
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1942,1,1.8636614682402992,0.5015179682387616,res,532
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1942_2,1,1.8636614682402992,0.5015179682387616,res,532
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1943,1,3.629714039262861,1.2034402112399032,res,203
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1943_2,1,3.629714039262861,1.2034402112399032,res,203
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1944,1,3.629714039262861,1.2034402112399032,res,203
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1944_2,1,3.629714039262861,1.2034402112399032,res,203
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1945,1,2.9898249364160714,0.2983164502279761,res,1070
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1945_2,1,2.9898249364160714,0.2983164502279761,res,1070
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1946,1,5.991917116566147,1.6692124001399427,res,314
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1946_2,1,5.991917116566147,1.6692124001399427,res,314
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1947,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1947_2,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1948,1,4.188947628484552,0.8819304218267577,res,611
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1948_2,1,4.188947628484552,0.8819304218267577,res,611
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1949,1,8.188438755655785,1.0979918296007287,res,450
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1949_2,1,8.188438755655785,1.0979918296007287,res,450
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1950,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1950_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1951,1,5.695055032988986,1.2483457109342784,res,340
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1951_2,1,5.695055032988986,1.2483457109342784,res,340
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1952,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1952_2,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1953,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1953_2,1,5.436729579526792,1.2488470964899614,res,454
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1954,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1954_2,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1955,1,4.081735511976485,0.9882394625849078,com,14650
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1955_2,1,4.081735511976485,0.9882394625849078,com,14650
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1956,1,5.326168943521982,0.2063776929599704,com,14741
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1956_2,1,5.326168943521982,0.2063776929599704,com,14741
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1957,1,1.8914832317680952,0.4701288429802831,com,13018
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1957_2,1,1.8914832317680952,0.4701288429802831,com,13018
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1958,3,25.30417501681602,7.179767776712684,com,14809
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1959,1,3.8029744718879392,1.1462670306842289,res,263
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1959_2,1,3.8029744718879392,1.1462670306842289,res,263
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1960,1,4.188947628484552,0.8819304218267577,res,611
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1960_2,1,4.188947628484552,0.8819304218267577,res,611
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1961,1,4.666080754031652,0.9704814918535188,res,280
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1961_2,1,4.666080754031652,0.9704814918535188,res,280
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1962,1,4.4719654544990375,1.0992469987144322,res,1157
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1962_2,1,4.4719654544990375,1.0992469987144322,res,1157
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1963,1,5.851131552538107,1.44338115693729,res,317
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1963_2,1,5.851131552538107,1.44338115693729,res,317
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1964,1,6.294621884355657,1.2961288323966025,res,689
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1964_2,1,6.294621884355657,1.2961288323966025,res,689
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1965,1,3.6844020253442458,1.4451491397155931,res,1258
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1965_2,1,3.6844020253442458,1.4451491397155931,res,1258
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1966,1,4.505900280832392,0.6729743583292512,res,453
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1966_2,1,4.505900280832392,0.6729743583292512,res,453
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1967,1,2.916803644387601,0.11499518252231355,res,1094
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1967_2,1,2.916803644387601,0.11499518252231355,res,1094
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1968,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1968_2,1,3.8748715750127736,1.5614372175332516,res,517
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1969,1,9.666699253995569,2.090221480167897,res,46
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1969_2,1,9.666699253995569,2.090221480167897,res,46
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1970,1,3.6844020253442458,1.4451491397155931,res,1258
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1970_2,1,3.6844020253442458,1.4451491397155931,res,1258
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1971,1,3.789884331965197,1.0036576715582408,res,670
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1971_2,1,3.789884331965197,1.0036576715582408,res,670
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1972,1,5.234678621012209,0.9754045266364657,res,929
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1972_2,1,5.234678621012209,0.9754045266364657,res,929
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1973,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1973_2,1,1.07594874218897,0.4942830176942115,res,366
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1974,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1974_2,1,7.088530083600876,2.6134476319600712,res,267
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1975,1,4.792624300749482,1.1139407265067676,res,898
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1975_2,1,4.792624300749482,1.1139407265067676,res,898
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1976,1,3.789884331965197,1.0036576715582408,res,670
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1976_2,1,3.789884331965197,1.0036576715582408,res,670
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1977,1,5.675346369339635,1.238985226090579,res,1186
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1977_2,1,5.675346369339635,1.238985226090579,res,1186
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1978,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1978_2,1,2.40000228705824,1.0173787262529668,res,1205
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1979,1,4.788649591238137,1.023651375705972,res,512
rhs0_1247,rhs0_1247--rdt1527,load_p1rlv1979_2,1,4.788649591238137,1.023651375705972,res,512
